"campaignid","sample","family","genus","species","maxn"
"2014-12_Geographe.Bay_stereoBRUVs","855","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Scorpididae","Neatypus","obliquus",4
"2014-12_Geographe.Bay_stereoBRUVs","855","Scorpididae","Tilodon","sexfasciatus",1
"2014-12_Geographe.Bay_stereoBRUVs","855","Sillaginidae","Sillaginodes","punctatus",24
"2014-12_Geographe.Bay_stereoBRUVs","858","Carangidae","Pseudocaranx","spp",12
"2014-12_Geographe.Bay_stereoBRUVs","858","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Coris","auricularis",63
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","858","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","858","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Carangidae","Pseudocaranx","spp",8
"2014-12_Geographe.Bay_stereoBRUVs","86","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Gerreidae","Parequula","melbournensis",27
"2014-12_Geographe.Bay_stereoBRUVs","86","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Platycephalidae","Platycephalus","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Rhinobatidae","Aptychotrema","vincentiana",1
"2014-12_Geographe.Bay_stereoBRUVs","86","Sillaginidae","Sillago","spp",8
"2014-12_Geographe.Bay_stereoBRUVs","86","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","87","Cheilodactylidae","Cheilodactylus","vestitus",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Achoerodus","gouldii",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Ophthalmolepis","lineolatus",6
"2014-12_Geographe.Bay_stereoBRUVs","87","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Monacanthidae","Meuschenia","flavolineata",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Muraenidae","Gymnothorax","prasinus",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Pempherididae","Pempheris","klunzingeri",22
"2014-12_Geographe.Bay_stereoBRUVs","87","Pomacentridae","Chromis","klunzingeri",15
"2014-12_Geographe.Bay_stereoBRUVs","87","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","87","Scorpididae","Neatypus","obliquus",5
"2014-12_Geographe.Bay_stereoBRUVs","87","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","88","Carangidae","Pseudocaranx","spp",24
"2014-12_Geographe.Bay_stereoBRUVs","88","Carangidae","Trachurus","novaezelandiae",6
"2014-12_Geographe.Bay_stereoBRUVs","88","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","88","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","88","Aracanidae","Anoplocapros","amygdaloides",2
"2014-12_Geographe.Bay_stereoBRUVs","88","Platycephalidae","Platycephalus","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","88","Pleuronectidae","Ammotretis","elongatus",1
"2014-12_Geographe.Bay_stereoBRUVs","88","Sillaginidae","Sillago","spp",35
"2014-12_Geographe.Bay_stereoBRUVs","88","Trygonorrhinidae","Trygonorrhina","dumerilii",3
"2014-12_Geographe.Bay_stereoBRUVs","88","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","90","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Monacanthidae","Acanthaluteres","vittiger",3
"2014-12_Geographe.Bay_stereoBRUVs","90","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","90","Nemipteridae","Pentapodus","vitta",2
"2014-12_Geographe.Bay_stereoBRUVs","90","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","91","Gerreidae","Parequula","melbournensis",10
"2014-12_Geographe.Bay_stereoBRUVs","91","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","91","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","91","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","91","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","91","Rhinobatidae","Aptychotrema","vincentiana",1
"2014-12_Geographe.Bay_stereoBRUVs","91","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","91","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","91","Zeidae","Zeus","faber",1
"2014-12_Geographe.Bay_stereoBRUVs","92","Carangidae","Pseudocaranx","spp",103
"2014-12_Geographe.Bay_stereoBRUVs","92","Carangidae","Trachurus","novaezelandiae",201
"2014-12_Geographe.Bay_stereoBRUVs","92","Gerreidae","Parequula","melbournensis",7
"2014-12_Geographe.Bay_stereoBRUVs","92","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","92","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","92","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","92","Platycephalidae","Platycephalus","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","92","Sillaginidae","Sillago","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","92","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","95","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","95","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","95","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","95","Labridae","Coris","auricularis",18
"2014-12_Geographe.Bay_stereoBRUVs","95","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","95","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","95","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","95","Scorpididae","Neatypus","obliquus",7
"2014-12_Geographe.Bay_stereoBRUVs","95","Sparidae","Chrysophrys","auratus",3
"2014-12_Geographe.Bay_stereoBRUVs","95","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","96","Gerreidae","Parequula","melbournensis",8
"2014-12_Geographe.Bay_stereoBRUVs","96","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","96","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","96","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","96","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","96","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","97","Carangidae","Seriola","hippos",4
"2014-12_Geographe.Bay_stereoBRUVs","97","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","97","Labridae","Coris","auricularis",22
"2014-12_Geographe.Bay_stereoBRUVs","97","Labridae","Eupetrichthys","angustipes",2
"2014-12_Geographe.Bay_stereoBRUVs","97","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","97","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","97","Orectolobidae","Orectolobus","hutchinsi",1
"2014-12_Geographe.Bay_stereoBRUVs","97","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Chaetodontidae","Chaetodon","assarius",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Cheilodactylidae","Cheilodactylus","gibbosus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Cheilodactylidae","Dactylophora","nigricans",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",18
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Pseudolabrus","biserialis",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Pempherididae","Pempheris","klunzingeri",18
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Plesiopidae","Paraplesiops","meleagris",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Plesiopidae","Trachinops","noarlungae",23
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Pomacentridae","Parma","mccullochi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Serranidae","Othos","dentex",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Cheilodactylidae","Dactylophora","nigricans",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Coris","auricularis",19
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-3","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Aulopidae","Latropiscis","purpurissatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Anampses","geographicus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Coris","auricularis",18
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Ophthalmolepis","lineolatus",6
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Labridae","Pseudolabrus","biserialis",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Muraenidae","Gymnothorax","prasinus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Pempherididae","Pempheris","klunzingeri",83
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Pomacentridae","Chromis","klunzingeri",27
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Scorpididae","Neatypus","obliquus",9
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Scorpididae","Tilodon","sexfasciatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Sillaginidae","Sillaginodes","punctatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Sphyraenidae","Sphyraena","novaehollandiae",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-4","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Berycidae","Centroberyx","lineatus",4
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Enoplosidae","Enoplosus","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Kyphosidae","Girella","zebra",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Coris","auricularis",9
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Parascylliidae","Parascyllium","variolatum",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pempherididae","Pempheris","klunzingeri",65
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Plesiopidae","Paraplesiops","meleagris",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Chromis","klunzingeri",16
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Parma","mccullochi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Scorpididae","Neatypus","obliquus",48
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Serranidae","Epinephelides","armatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Triakidae","Mustelus","antarcticus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-1","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Berycidae","Centroberyx","lineatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Coris","auricularis",11
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Ophthalmolepis","lineolatus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Scorpididae","Neatypus","obliquus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Berycidae","Centroberyx","lineatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Pseudocaranx","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Carangidae","Seriola","hippos",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Cheilodactylidae","Cheilodactylus","gibbosus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Coris","auricularis",28
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Labridae","Pseudolabrus","biserialis",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Monacanthidae","Acanthaluteres","brownii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Monacanthidae","Meuschenia","flavolineata",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Monacanthidae","Meuschenia","galii",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Pempherididae","Pempheris","klunzingeri",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Pomacentridae","Chromis","klunzingeri",13
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Pomacentridae","Parma","victoriae",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Scorpididae","Neatypus","obliquus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-1","Sphyraenidae","Sphyraena","novaehollandiae",12
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Glaucosomatidae","Glaucosoma","hebraicum",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Coris","auricularis",30
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Ophthalmolepis","lineolatus",7
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-2","Scorpididae","Neatypus","obliquus",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Labridae","Coris","auricularis",18
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Labridae","Eupetrichthys","angustipes",3
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Labridae","Ophthalmolepis","lineolatus",6
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","GBR5-3","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","RB1","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Carangidae","Trachurus","novaezelandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Gerreidae","Parequula","melbournensis",22
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Monacanthidae","Acanthaluteres","vittiger",10
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Monacanthidae","Nelusetta","ayraud",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Oplegnathidae","Oplegnathus","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","RB2","Sillaginidae","Sillago","spp",12
